,player_name,position,season,full_year_score,full_year_tier,half_1_score,half_1_tier,half_2_score,half_2_tier,quarter_1_score,quarter_1_tier,quarter_2_score,quarter_2_tier,quarter_3_score,quarter_3_tier,final_6_score,final_6_tier,avg_score,avg_tier
29,T.Lockett,WR,2023,15.796986785547704,4,16.005930653903,4.0,15.628756036916574,5.0,15.585308726285568,4.0,16.422656896656576,4.0,16.088972280454016,5.0,15.523952519295339,4.0,15.864651985579826,4.285714285714286
15,C.Kupp,WR,2023,16.30049083501523,4,16.1630343928691,4.0,16.19075523410705,4.0,,,16.519962036831583,4.0,14.445975835223393,8.0,16.91160792917955,2.0,16.08863771053765,4.333333333333333
30,C.Ridley,WR,2023,15.791930444930157,4,15.306455552283758,5.0,16.223463682838066,4.0,15.015151967818397,5.0,15.440226225070225,6.0,17.005379063036713,4.0,16.12491953674877,3.0,15.843932353246585,4.428571428571429
31,G.Pickens,WR,2023,15.76949171967085,5,15.877400491589178,4.0,15.486781336220016,5.0,15.754361647795562,4.0,16.487546707059277,4.0,14.913204015722116,6.0,15.776269115338968,4.0,15.723579290485137,4.571428571428571
36,D.Metcalf,WR,2023,15.48083159466159,5,15.346750149968896,5.0,15.471843976058143,5.0,15.462102260583627,4.0,15.361023676732222,6.0,15.69884827976573,5.0,15.543960516628337,4.0,15.48076577919979,4.857142857142857
35,R.Rice,WR,2023,15.504324329297619,5,14.437423965381804,6.0,16.61216932845442,3.0,14.139405602411191,6.0,14.784770737072687,7.0,15.903189604281016,5.0,17.254041267869397,2.0,15.51933211925259,4.857142857142857
33,D.London,WR,2023,15.53394748209579,5,15.456337171284577,5.0,15.611557792907004,5.0,14.467620790018511,6.0,16.025185230657353,5.0,16.612520212744474,4.0,15.693878058437695,4.0,15.6287209625922,4.857142857142857
32,J.Meyers,WR,2023,15.587704851668573,5,15.851674159851461,4.0,15.340445891345139,5.0,15.838836797978937,4.0,15.49953325057748,6.0,15.078312637126974,6.0,15.753208914907182,4.0,15.56424521477939,4.857142857142857
37,C.Conley,WR,2023,15.433320768390235,5,,,15.433320768390235,5.0,,,,,,,15.433320768390235,5.0,15.433320768390237,5.0
39,C.Sutton,WR,2023,15.40379741018778,5,15.512085808782539,5.0,15.295509011593023,5.0,14.980733870305906,5.0,16.036440553188605,5.0,16.620578625295714,4.0,14.993803934993773,6.0,15.548992744906764,5.0
41,B.Melton,WR,2023,15.308766814767436,5,,,15.308766814767436,5.0,,,,,,,15.308766814767436,5.0,15.308766814767436,5.0
34,M.Brown,WR,2023,15.507422974121521,5,16.033226326189506,4.0,14.32975900964062,7.0,16.76545677242558,3.0,16.01121191501678,5.0,15.065780599400654,6.0,14.768620326265491,6.0,15.497353989008593,5.142857142857143
38,C.Kirk,WR,2023,15.424809910058931,5,15.573230369280864,5.0,15.127968991615065,6.0,15.678563237986419,4.0,16.124093782043026,5.0,15.971965442359455,5.0,14.681511973504133,6.0,15.511734815263981,5.142857142857143
40,T.McLaurin,WR,2023,15.39209777301924,5,15.610288044754908,5.0,15.255071423712877,5.0,15.185579580833663,5.0,16.03957159795529,5.0,14.985086285360984,6.0,15.197416051582769,5.0,15.380730108174246,5.142857142857143
42,T.Higgins,WR,2023,15.276540198309151,5,15.431615881623818,5.0,15.67091337247677,5.0,14.90561901294259,5.0,14.807691119729512,7.0,17.432695621151197,3.0,15.059434241668617,6.0,15.512072778271664,5.142857142857143
45,C.Watson,WR,2023,15.176368640658596,5,14.589311490799233,6.0,15.550714932185722,5.0,13.62900712238574,7.0,14.708435776249692,7.0,15.225522409937517,6.0,17.946312327184586,1.0,15.260810385628725,5.285714285714286
43,J.Reed,WR,2023,15.2520586179956,5,14.885075108579223,6.0,15.410865990781092,5.0,15.633556570220627,4.0,14.550306653681766,8.0,15.144476041931577,6.0,15.720799359198601,4.0,15.228162620341212,5.428571428571429
44,J.Addison,WR,2023,15.204655930449174,5,15.534422912082666,5.0,14.911111267297875,6.0,14.4627300796012,6.0,15.864866335993531,5.0,15.949181143926264,5.0,14.621126023273641,6.0,15.221156241803481,5.428571428571429
48,R.Doubs,WR,2023,15.068602819123203,6,15.295249893459976,5.0,14.881830318675233,6.0,15.841484393911955,4.0,15.405076537089212,6.0,15.272446451858931,6.0,14.770796038663038,6.0,15.21935520754022,5.571428571428571
52,G.Davis,WR,2023,14.88837310120892,6,15.030335901087089,6.0,14.453989208682476,6.0,15.252928936297348,4.0,15.406438626203297,6.0,16.02362599358664,5.0,14.741804559429866,6.0,15.113928046642235,5.571428571428571
46,W.Robinson,WR,2023,15.146812949298571,5,14.864781809367994,6.0,15.402027766338392,5.0,15.019088901917502,5.0,14.97758022219719,7.0,14.723905543864756,7.0,15.837603241085993,4.0,15.138828633438626,5.571428571428571
47,J.Jeudy,WR,2023,15.081538941493328,6,15.411405553849024,5.0,14.824976020772233,6.0,15.175669883497477,5.0,15.613618045367796,6.0,15.722713722252571,5.0,14.71857222712075,6.0,15.221213484907597,5.571428571428571
50,J.Downs,WR,2023,14.933957329349107,6,15.52545960100013,5.0,14.106502907315267,7.0,14.764295470681231,5.0,16.530317884666847,4.0,14.566787131987809,7.0,14.420440246550253,7.0,14.978251510221522,5.857142857142857
51,D.Slayton,WR,2023,14.895797758691558,6,14.44791549749125,6.0,15.357628635937244,5.0,14.21290877225959,6.0,14.52688909778973,8.0,15.067728485416842,6.0,15.390066027849329,5.0,14.84270489649079,6.0
53,B.Cooks,WR,2023,14.878879328574678,6,14.152939807376361,7.0,15.226046107205127,5.0,14.120661561371705,6.0,14.488691420125978,8.0,15.709736182515124,5.0,15.193178041113052,5.0,14.824304635468863,6.0
55,J.Palmer,WR,2023,14.858982164532756,6,14.627149159300911,6.0,15.399925843407061,5.0,13.77948317887649,7.0,15.87871336014463,5.0,14.417707100485169,8.0,15.399925843407061,5.0,14.908840950022013,6.0
54,N.Brown,WR,2023,14.865376425468536,6,15.226434046751132,5.0,15.050034887510098,6.0,13.21979758215093,8.0,15.041861229981873,7.0,16.8475267148568,4.0,14.204335946773867,7.0,14.922195261927607,6.142857142857143
63,T.Boyd,WR,2023,14.59284825335845,6,14.717929697828072,6.0,14.47473326825945,6.0,14.613861066903027,6.0,15.090693032927671,7.0,15.076415374408644,6.0,14.2137391609292,7.0,14.682888550659214,6.285714285714286
61,C.Samuel,WR,2023,14.670255675963153,6,14.520826583530832,6.0,14.819684768395472,6.0,14.366066996291888,6.0,15.002904063218647,7.0,14.40768687410775,8.0,15.500561997284166,5.0,14.755426708398845,6.285714285714286
60,J.Smith-Njigba,WR,2023,14.723017354212335,6,14.620279128316342,6.0,14.960226585073446,6.0,13.742311142924407,7.0,15.164288484644267,7.0,15.144932351725373,6.0,14.927270595566423,6.0,14.75461794892323,6.285714285714286
59,R.Woods,WR,2023,14.73603296155115,6,15.400971458530258,5.0,14.1660856784262,7.0,15.737431667012665,4.0,14.974348425850955,7.0,14.197097736917067,8.0,14.28669945025879,7.0,14.785523911221015,6.285714285714286
57,E.Moore,WR,2023,14.758106586244688,6,14.380010083168912,7.0,14.980620444823574,6.0,14.345696311906687,6.0,14.607485270257248,8.0,15.40862186529876,6.0,14.975017792912219,6.0,14.779365479230295,6.428571428571429
62,Z.Jones,WR,2023,14.59382986784209,6,14.54759755513379,6.0,14.616946024196244,6.0,14.467553132083326,6.0,14.707686401234714,7.0,14.359150602769486,8.0,14.653190232858453,6.0,14.563707688016873,6.428571428571429
64,K.Osborn,WR,2023,14.555963650665857,6,14.679275104062185,6.0,14.352860271152744,7.0,13.762554887679654,7.0,15.13680587537969,7.0,15.272859764130711,6.0,14.525452884509642,7.0,14.612253205368642,6.571428571428571
71,N.Westbrook-Ikhine,WR,2023,14.387424048416175,7,14.633135953634996,6.0,14.027392084012332,7.0,15.391708243481501,4.0,14.734580533376816,7.0,14.118399278972806,8.0,14.522635483264828,7.0,14.545039375022778,6.571428571428571
67,M.Wilson,WR,2023,14.446704803483659,7,14.621260823557465,6.0,14.16741517136557,7.0,14.91227850155388,5.0,14.839073810159457,7.0,14.65937787079619,7.0,14.114804793286893,8.0,14.537273682029015,6.714285714285714
69,D.Douglas,WR,2023,14.408996969711707,7,14.115033983778106,7.0,14.877656659565188,6.0,13.167666699541357,8.0,14.861157311111848,7.0,15.188062828366784,6.0,14.603886259732032,6.0,14.460351530258148,6.714285714285714
49,M.Thomas,WR,2023,14.947955470901999,6,15.257824290528516,5.0,12.33735078977104,11.0,15.735868353409504,4.0,15.515007726000698,6.0,13.657659016618117,9.0,,,14.575277607871646,6.833333333333333
70,D.Mooney,WR,2023,14.393259025079947,7,14.401036453049652,6.0,14.646135665519706,6.0,13.845412437138824,7.0,14.56525074604383,8.0,14.372484033797472,8.0,14.782428375605003,6.0,14.42942953374778,6.857142857142857
65,O.Beckham,WR,2023,14.485321960074986,6,14.201814058894888,7.0,14.91400968629561,6.0,14.016494055486373,7.0,13.862360459928041,9.0,15.13135418306041,6.0,14.40375399144616,7.0,14.430729770740925,6.857142857142857
72,J.Mingo,WR,2023,14.339868142536641,7,14.053547526757166,7.0,14.498055413002252,6.0,13.59830180059511,7.0,14.606872673081341,8.0,14.630683339910647,7.0,15.017227849442714,6.0,14.392079535046554,6.857142857142857
78,D.Parker,WR,2023,14.172779825915846,7,13.850611427478372,8.0,14.548642957426237,6.0,14.415551158291104,6.0,13.70912257237319,9.0,14.681051305819597,7.0,14.548642957426237,6.0,14.275200314961511,7.0
73,A.Pierce,WR,2023,14.32306446379735,7,14.194286798276957,7.0,14.318787282249609,7.0,13.912630309624625,7.0,14.749695609245782,7.0,14.067151318772964,8.0,14.699838336494905,6.0,14.323636302637457,7.0
74,T.Johnson,WR,2023,14.273159523385724,7,,,14.273159523385724,7.0,,,,,,,14.273159523385724,7.0,14.273159523385724,7.0
58,K.Bourne,WR,2023,14.748459252475385,6,14.748459252475385,6.0,,,13.9261494331779,7.0,15.093399926931294,7.0,13.726966904808709,9.0,,,14.448686953973734,7.0
66,T.Atwell,WR,2023,14.464201109681866,7,14.858311208072049,6.0,13.843663702201868,8.0,15.566151747308526,4.0,14.419504664767505,8.0,14.719797603371866,7.0,13.682323791185274,9.0,14.507707689512708,7.0
56,D.Robinson,WR,2023,14.802873243887403,6,12.946630812376387,9.0,14.802873243887403,6.0,,,,,13.700301969184077,9.0,15.309363438261569,5.0,14.312408541519366,7.0
85,J.Dotson,WR,2023,13.97015949676577,7,14.422818703009405,6.0,13.599929201927742,8.0,14.315143318498377,6.0,14.880498412030537,7.0,14.50837042634232,7.0,13.42601250385942,9.0,14.16041886606194,7.142857142857143
75,J.Reynolds,WR,2023,14.262250425628084,7,14.65384514095293,6.0,13.957676758153204,8.0,15.579221135332238,4.0,14.444676527229836,8.0,13.427671397388949,10.0,14.077609671970938,8.0,14.343278722379454,7.285714285714286
76,K.Shakir,WR,2023,14.200061870218677,7,13.685085155258351,8.0,14.724285670134972,6.0,12.907746423161441,9.0,13.83926042946474,9.0,15.077562581909635,6.0,14.76211043972348,6.0,14.170873224267329,7.285714285714286
77,R.Shaheed,WR,2023,14.178484208751284,7,14.287281946312188,7.0,14.038659068894031,7.0,14.436763249341851,6.0,14.352618495895712,8.0,13.54801122383272,9.0,14.391248969045757,7.0,14.176152451724791,7.285714285714286
83,K.Doss,WR,2023,14.011959419863786,7,,,14.011959419863786,7.0,,,,,,,14.011959419863786,8.0,14.011959419863786,7.333333333333333
84,B.Johnson,WR,2023,14.007208948010003,7,13.684187373251513,8.0,14.491741310147734,6.0,14.156402304861459,6.0,13.071891307090722,10.0,,,14.491741310147734,7.0,13.983862092251528,7.333333333333333
79,D.Wicks,WR,2023,14.167731153122164,7,13.657001077469904,8.0,14.640363211561121,6.0,13.703928343559475,7.0,13.46631138404348,10.0,14.317595788684315,8.0,14.809874483560687,6.0,14.108972206000164,7.428571428571429
81,T.Irwin,WR,2023,14.024472798109835,7,14.311941810951659,7.0,13.901271792606195,8.0,13.791978303334114,7.0,14.311941810951659,8.0,14.544274418456926,7.0,13.421307296702242,9.0,14.043884033016088,7.571428571428571
82,D.Chark,WR,2023,14.023611863095237,7,13.769091281954177,8.0,14.223660022728179,7.0,13.596407261579673,7.0,13.923333724596915,9.0,14.292396915430627,8.0,14.278132444236293,7.0,14.015233359088729,7.571428571428571
80,R.Bateman,WR,2023,14.111415444124033,7,13.546735571943264,8.0,14.625044053044263,6.0,13.51947408349919,8.0,13.528114246752207,10.0,14.37192883214822,8.0,14.928051251899953,6.0,14.090109069058732,7.571428571428571
86,N.Agholor,WR,2023,13.943835115082999,7,14.066274102033153,7.0,13.702327717692297,8.0,14.780818218466797,5.0,13.959949144082913,9.0,13.295488417979282,10.0,13.966146277882935,8.0,13.959262713317198,7.714285714285714
87,Q.Johnston,WR,2023,13.942201039203203,7,13.43708959952724,8.0,14.374142773510036,7.0,13.026371724431156,9.0,13.938759560872768,9.0,14.517479286612794,7.0,14.322146770976158,7.0,13.93688439359048,7.714285714285714
93,J.Hyatt,WR,2023,13.863598066962764,8,13.750300612128136,8.0,13.898228288530294,8.0,13.38758303741742,8.0,14.230642033435045,8.0,14.49424002278884,7.0,14.452773241014066,7.0,14.01105218603951,7.714285714285714
89,J.Williams,WR,2023,13.918545103715793,7,13.354119887085208,8.0,14.200757712031086,7.0,,,13.354119887085208,10.0,14.118077071739886,8.0,14.332444208703542,7.0,13.87967731172679,7.833333333333333
68,G.Dortch,WR,2023,14.419008367634408,7,12.497933881707901,10.0,14.70073543888965,6.0,,,12.165191797592477,12.0,14.997313296599863,6.0,14.731398901863615,6.0,13.91859694738132,7.833333333333333
91,A.Lazard,WR,2023,13.882134871034221,7,14.561200946236617,6.0,12.960850310415438,10.0,14.954090835792922,5.0,14.56542281628423,8.0,13.494080580772668,9.0,12.85928037161969,10.0,13.89672296173654,7.857142857142857
110,M.Hardman,WR,2023,13.5888643343026,8,12.894592391070432,9.0,14.724847358626969,6.0,12.167022283254818,10.0,12.926828660327494,11.0,13.384931866796236,10.0,17.306590847302456,2.0,13.856239677383,8.0
114,R.McCloud,WR,2023,13.562704689190538,8,13.3729239517666,8.0,14.037156532750382,7.0,14.525811760897236,6.0,13.3729239517666,10.0,13.546874428741464,9.0,14.037156532750382,8.0,13.779364549694744,8.0
100,J.Smith-Schuster,WR,2023,13.748501557238667,8,13.787733630058211,8.0,13.81148665550943,8.0,13.68618360590681,7.0,13.760833571828568,9.0,13.760483150528401,9.0,13.918465450408457,8.0,13.781955374496935,8.142857142857142
99,J.Watson,WR,2023,13.766064625957773,8,13.602281030778446,8.0,14.0174784120511,7.0,13.489209079007303,8.0,13.491337298340905,10.0,14.69332337800269,7.0,13.651486749336103,9.0,13.815882939067759,8.142857142857142
98,T.Palmer,WR,2023,13.772902545805337,8,13.657938532615113,8.0,13.929826805942351,8.0,13.419134929668871,8.0,13.95173714217078,9.0,14.307048390509712,8.0,13.903736940428796,8.0,13.848903612448709,8.142857142857142
104,M.Gallup,WR,2023,13.697110864905254,8,14.076538853211252,7.0,13.317717269662165,9.0,14.259838889948236,6.0,14.41567621249408,8.0,13.889341396212554,9.0,12.988479054027954,10.0,13.806386077208785,8.142857142857142
92,A.Robinson,WR,2023,13.871590161698995,8,14.009901705797818,7.0,13.762131810452278,8.0,13.99439162865342,7.0,14.011883874782544,9.0,13.860576863130918,9.0,13.500345301522769,9.0,13.85868876371982,8.142857142857142
90,T.Burks,WR,2023,13.90975904655044,7,13.755563093308519,8.0,13.884686783406886,8.0,14.17251124114818,6.0,13.24686377847498,10.0,13.130140871549024,10.0,14.10250398810284,8.0,13.74314697179155,8.142857142857142
103,C.Moore,WR,2023,13.710219122022801,8,13.329852859846648,8.0,13.905295779170881,8.0,13.494958435541832,8.0,13.641757575742403,9.0,14.101620085949131,8.0,14.030497979094433,8.0,13.744885976766877,8.142857142857142
94,Q.Watkins,WR,2023,13.818548756173962,8,13.460765732310286,8.0,14.05707077208308,7.0,13.493418423956093,8.0,13.42811304066448,10.0,,,14.05707077208308,8.0,13.719164582878497,8.166666666666666
109,K.Raymond,WR,2023,13.61613892428607,8,13.785662876607722,8.0,13.465450966666822,9.0,13.688731121992387,7.0,13.72576373338315,9.0,14.237684483552439,8.0,13.571863567010212,9.0,13.727327953356973,8.285714285714286
107,H.Renfrow,WR,2023,13.623539434642266,8,13.681988516391394,8.0,13.705341330406542,8.0,13.174698507319738,8.0,13.965230095236612,9.0,14.228486434050865,8.0,13.52275728365721,9.0,13.700291657386375,8.285714285714286
106,J.Jennings,WR,2023,13.62743281923998,8,13.70947456284751,8.0,13.545391075632454,8.0,13.16793874698036,8.0,14.251010378714659,8.0,13.314373231135605,10.0,13.837177522549386,8.0,13.636114048157136,8.285714285714286
112,I.Hodgins,WR,2023,13.569168163804749,8,13.361531738004084,8.0,13.556475753388447,8.0,13.586359982306151,7.0,13.802888793370789,9.0,13.270836739225086,10.0,13.988551343724263,8.0,13.590830359117652,8.285714285714286
95,R.Moore,WR,2023,13.814835469451793,8,13.79700549468779,8.0,13.812924258528028,8.0,13.693573605826739,7.0,13.851386585779807,9.0,13.934093943602795,9.0,13.723031017441805,9.0,13.80383576790268,8.285714285714286
88,M.Hollins,WR,2023,13.919465996400502,7,14.077464214679113,7.0,13.194720864570716,9.0,14.356494336254876,6.0,13.881641646007115,9.0,13.775298089545823,9.0,12.655480250171626,11.0,13.694366485375681,8.285714285714286
102,L.Treadwell,WR,2023,13.730609495378882,8,,,13.730609495378882,8.0,,,,,,,13.730609495378882,9.0,13.73060949537888,8.333333333333334
117,O.Zaccheaus,WR,2023,13.517909905011637,8,13.605175078242452,8.0,13.478054590061907,9.0,14.394141126404506,6.0,13.297478162327298,10.0,13.712332891034126,9.0,13.443838695258304,9.0,13.635561492620033,8.428571428571429
128,C.Thompson,WR,2023,13.32569993247574,8,13.32569993247574,8.0,,,13.32569993247574,8.0,13.32569993247574,10.0,,,,,13.32569993247574,8.5
97,A.Erickson,WR,2023,13.785267700095698,8,,,13.785267700095698,8.0,,,,,13.940967139349768,9.0,13.78404603322198,9.0,13.823887143190785,8.5
96,A.Perry,WR,2023,13.795926020701174,8,,,13.795926020701174,8.0,,,,,14.009260615905452,9.0,13.758636466939338,9.0,13.839937281061784,8.5
125,M.Mims,WR,2023,13.411229715207151,8,13.630563451684887,8.0,13.21931269578913,9.0,14.11156018900743,6.0,13.26042038699105,10.0,13.645835403014075,9.0,13.322505978375844,10.0,13.514489688581365,8.571428571428571
111,B.Powell,WR,2023,13.582747727686808,8,13.982714400071453,7.0,13.448778553303521,9.0,12.217916610994305,10.0,14.19189385562651,8.0,14.309017118945025,8.0,12.912714397132277,10.0,13.520826094822842,8.571428571428571
116,C.Wilson,WR,2023,13.527468258445873,8,13.590925273885222,8.0,13.56602110395965,8.0,13.183257869061242,8.0,13.460000778796767,10.0,13.621575489853699,9.0,13.400922250348055,9.0,13.478595860621502,8.571428571428571
127,C.Tillman,WR,2023,13.359822056491215,8,13.26385821532986,9.0,13.33238562292253,9.0,13.63418639217808,7.0,13.63418639217808,9.0,13.766005135034947,9.0,13.381926354310675,9.0,13.48176716692077,8.571428571428571
124,P.Washington,WR,2023,13.415833188545692,8,,,13.415833188545692,9.0,,,,,,,13.415833188545692,9.0,13.415833188545692,8.666666666666666
119,D.Montgomery,WR,2023,13.496749556788426,8,,,13.496749556788426,9.0,,,,,,,13.496749556788426,9.0,13.496749556788425,8.666666666666666
105,K.Philips,WR,2023,13.633108174528573,8,13.530440947678258,8.0,13.988057137869642,8.0,,,13.041526568960123,10.0,14.005466602383297,9.0,13.487497759493735,9.0,13.614349531818938,8.666666666666666
120,L.Humphrey,WR,2023,13.4816298895342,8,13.25977780619297,9.0,13.564824420787161,8.0,13.25977780619297,8.0,13.653614560319081,9.0,13.066168993519076,11.0,13.869739564116047,8.0,13.450790434380213,8.714285714285714
126,S.Moore,WR,2023,13.401254198361615,8,13.489053259552769,8.0,13.406923768261942,9.0,13.625986205366532,7.0,13.266800702372695,10.0,13.884939630441808,9.0,13.136764845809346,10.0,13.458817515738101,8.714285714285714
101,A.Trammell,WR,2023,13.744105196738415,8,12.465866206979175,10.0,13.744105196738415,8.0,,,,,13.744105196738415,9.0,,,13.424545449298606,8.75
115,A.Iosivas,WR,2023,13.5294301309496,8,12.835175839106622,9.0,13.847759564848852,8.0,,,12.892771263151097,11.0,13.054930714374363,11.0,14.618772060609913,6.0,13.463139928840073,8.833333333333334
108,J.Jones,WR,2023,13.62177488622964,8,13.207285657995204,9.0,13.759937962307783,8.0,,,13.207285657995204,10.0,13.927991008231478,9.0,13.707243898324709,9.0,13.571919845180668,8.833333333333334
123,M.Valdes-Scantling,WR,2023,13.428465500492745,8,13.525157279027827,8.0,13.347332384772061,9.0,13.530691342351531,7.0,13.569629283026893,10.0,13.399524811517626,10.0,13.278851446931526,10.0,13.439950292588602,8.857142857142858
113,B.Berrios,WR,2023,13.56297966029953,8,13.835396247716817,8.0,13.127113120431863,9.0,14.3743480426535,6.0,13.786179909637408,9.0,12.56976598031453,12.0,13.127113120431863,10.0,13.483270868783645,8.857142857142858
131,J.Tolbert,WR,2023,13.294632569437699,9,13.654832736415807,8.0,13.276192830048448,9.0,13.495446700483582,8.0,13.928705386791535,9.0,13.61257580338959,9.0,13.127477927476837,10.0,13.48426627914907,8.857142857142858
